Temperature (K),Brightness (watts/m2),Parallax (arcsec),distance ,luminosity,Lum in solar units (J/s)
3007.206976,1.17E-14,0.00897567,3.08E+14,1.18E+30,3.09E+03
3007.197278,1.51E-14,0.0111202,2.38E+14,7.15E+29,1.87E+03
3007.196597,1.57E-14,0.0102997,2.29E+14,6.63E+29,1.73E+03
3007.183683,1.52E-14,0.0109341,2.37E+14,7.05E+29,1.84E+03
3007.183632,1.70E-14,0.0103478,2.12E+14,5.62E+29,1.47E+03
3007.151847,1.26E-14,0.00715815,2.86E+14,1.02E+30,2.67E+03
3007.150804,1.47E-14,0.0110642,2.45E+14,7.57E+29,1.98E+03
3007.143336,1.54E-14,0.00973681,2.34E+14,6.85E+29,1.79E+03
3007.141936,1.40E-14,0.0100691,2.57E+14,8.29E+29,2.17E+03
3007.129621,1.43E-14,0.0105841,2.52E+14,7.94E+29,2.07E+03
3007.128605,1.17E-14,0.00794178,3.08E+14,1.19E+30,3.10E+03
3007.108869,1.80E-14,0.0121135,2.00E+14,5.04E+29,1.32E+03
3007.091669,1.62E-14,0.0107691,2.22E+14,6.24E+29,1.63E+03
3007.081366,1.31E-14,0.00886022,2.75E+14,9.49E+29,2.48E+03
3007.067859,1.54E-14,0.0129496,2.34E+14,6.90E+29,1.80E+03
3007.064249,1.60E-14,0.0108748,2.25E+14,6.34E+29,1.66E+03
3007.054483,1.46E-14,0.0100372,2.47E+14,7.67E+29,2.01E+03
3006.751367,2.61E-14,0.0138035,1.38E+14,2.40E+29,6.26E+02
3006.492087,1.46E-14,0.010044,2.47E+14,7.61E+29,1.99E+03
2982.646259,1.17E-14,0.0103076,3.08E+14,1.18E+30,3.09E+03
2982.64617,1.46E-14,0.0131627,2.47E+14,7.63E+29,1.99E+03
2982.575615,9.22E-15,0.00843885,3.90E+14,1.91E+30,5.00E+03
2982.511052,9.33E-15,0.0101561,3.86E+14,1.87E+30,4.89E+03
2982.433211,9.62E-15,0.0117962,3.74E+14,1.76E+30,4.60E+03
2982.345587,1.12E-14,0.00988503,3.21E+14,1.29E+30,3.38E+03
2982.275906,1.31E-14,0.00971959,2.75E+14,9.54E+29,2.49E+03
2982.212762,1.28E-14,0.0108579,2.81E+14,9.96E+29,2.60E+03
2982.168775,1.41E-14,0.0115167,2.55E+14,8.23E+29,2.15E+03
2982.154499,1.44E-14,0.00875433,2.50E+14,7.83E+29,2.05E+03
2982.110024,1.29E-14,0.00971017,2.79E+14,9.74E+29,2.55E+03
2982.099314,1.20E-14,0.00911826,3.00E+14,1.14E+30,2.97E+03
2982.054767,1.25E-14,0.00947336,2.88E+14,1.04E+30,2.71E+03
2982.035712,1.09E-14,0.00869075,3.30E+14,1.38E+30,3.61E+03
2982.000723,1.26E-14,0.0093135,2.86E+14,1.03E+30,2.69E+03
2981.993031,1.40E-14,0.0114993,2.57E+14,8.28E+29,2.16E+03
2981.98078,1.46E-14,0.0110926,2.47E+14,7.62E+29,1.99E+03
2981.979954,9.84E-15,0.0100525,3.66E+14,1.68E+30,4.39E+03
2981.979196,1.44E-14,0.0104033,2.50E+14,7.91E+29,2.07E+03
2981.97604,1.13E-14,0.00796109,3.19E+14,1.26E+30,3.31E+03
2981.975494,1.32E-14,0.00940623,2.73E+14,9.29E+29,2.43E+03
2981.975261,1.07E-14,0.00881113,3.36E+14,1.43E+30,3.74E+03
2981.974801,1.28E-14,0.00996831,2.81E+14,9.93E+29,2.59E+03
2981.974635,1.11E-14,0.0088035,3.24E+14,1.31E+30,3.43E+03
2981.930048,1.03E-14,0.00814683,3.50E+14,1.52E+30,3.98E+03
2981.929755,1.39E-14,0.0109155,2.59E+14,8.47E+29,2.21E+03
2981.907843,1.13E-14,0.00933621,3.19E+14,1.29E+30,3.36E+03
2981.874273,1.20E-14,0.00842346,3.00E+14,1.13E+30,2.96E+03
2981.863267,1.20E-14,0.010609,3.00E+14,1.14E+30,2.98E+03
2981.861931,1.14E-14,0.0079548,3.16E+14,1.24E+30,3.25E+03
2981.861687,1.25E-14,0.0101364,2.88E+14,1.04E+30,2.72E+03
2981.854256,1.40E-14,0.00956153,2.57E+14,8.28E+29,2.16E+03
2981.853587,1.15E-14,0.00951616,3.13E+14,1.22E+30,3.19E+03
2981.851586,1.19E-14,0.00950842,3.03E+14,1.16E+30,3.03E+03
2981.849977,1.32E-14,0.0103176,2.73E+14,9.40E+29,2.46E+03
2981.849509,1.23E-14,0.0105238,2.93E+14,1.07E+30,2.81E+03
2981.838377,1.18E-14,0.00950965,3.05E+14,1.17E+30,3.06E+03
2981.83245,1.01E-14,0.012235,3.56E+14,1.60E+30,4.19E+03
2981.830945,1.01E-14,0.0104127,3.56E+14,1.59E+30,4.15E+03
2981.829806,1.22E-14,0.00919555,2.95E+14,1.10E+30,2.87E+03
2981.829424,1.11E-14,0.0092379,3.24E+14,1.33E+30,3.47E+03
2981.829415,1.06E-14,0.0103439,3.40E+14,1.44E+30,3.76E+03
2981.82878,1.18E-14,0.0108266,3.05E+14,1.17E+30,3.07E+03
2981.827063,1.27E-14,0.0113448,2.83E+14,1.02E+30,2.66E+03
2981.81512,1.36E-14,0.0109392,2.65E+14,8.82E+29,2.30E+03
2981.798872,1.04E-14,0.00938562,3.46E+14,1.50E+30,3.91E+03
2981.796553,1.32E-14,0.0113266,2.73E+14,9.37E+29,2.45E+03
2981.790658,1.16E-14,0.00805035,3.10E+14,1.21E+30,3.17E+03
2981.78602,1.26E-14,0.0116819,2.86E+14,1.02E+30,2.66E+03
2981.780747,1.32E-14,0.00837065,2.73E+14,9.40E+29,2.46E+03
2981.771342,1.30E-14,0.0108536,2.77E+14,9.65E+29,2.52E+03
2981.768921,1.27E-14,0.00951974,2.83E+14,1.01E+30,2.65E+03
2981.745923,1.39E-14,0.0102728,2.59E+14,8.49E+29,2.22E+03
2981.731925,1.39E-14,0.0100309,2.59E+14,8.45E+29,2.21E+03
2981.730372,1.37E-14,0.0114042,2.63E+14,8.67E+29,2.27E+03
2981.712338,1.18E-14,0.0105116,3.05E+14,1.17E+30,3.07E+03
2981.711376,1.15E-14,0.0109061,3.13E+14,1.22E+30,3.19E+03
2981.70881,1.11E-14,0.0107452,3.24E+14,1.33E+30,3.47E+03
2981.690521,1.25E-14,0.00983336,2.88E+14,1.04E+30,2.72E+03
2981.683543,1.07E-14,0.00908622,3.36E+14,1.43E+30,3.74E+03
2981.683471,1.27E-14,0.00956643,2.83E+14,1.01E+30,2.63E+03
2981.68029,1.06E-14,0.0089303,3.40E+14,1.45E+30,3.79E+03
2981.677459,1.27E-14,0.00903919,2.83E+14,1.01E+30,2.64E+03
2981.676709,1.03E-14,0.00786243,3.50E+14,1.53E+30,4.01E+03
2981.668896,1.38E-14,0.0102717,2.61E+14,8.61E+29,2.25E+03
2981.665549,1.50E-14,0.0112962,2.40E+14,7.26E+29,1.90E+03
2981.651079,1.12E-14,0.00894753,3.21E+14,1.30E+30,3.40E+03
2981.646888,1.19E-14,0.00868,3.03E+14,1.15E+30,3.00E+03
2981.641053,1.11E-14,0.00964337,3.24E+14,1.32E+30,3.46E+03
2981.63275,1.15E-14,0.0105038,3.13E+14,1.23E+30,3.23E+03
2981.632584,1.22E-14,0.00962668,2.95E+14,1.10E+30,2.88E+03
2981.62874,1.22E-14,0.0112158,2.95E+14,1.10E+30,2.88E+03
2981.627916,1.13E-14,0.00945435,3.19E+14,1.28E+30,3.36E+03
2981.626826,1.36E-14,0.0128703,2.65E+14,8.86E+29,2.32E+03
2981.617649,1.20E-14,0.0100983,3.00E+14,1.12E+30,2.94E+03
2981.61299,1.22E-14,0.0109037,2.95E+14,1.09E+30,2.85E+03
2981.605318,1.31E-14,0.0104501,2.75E+14,9.51E+29,2.48E+03
2981.602449,1.11E-14,0.0107914,3.24E+14,1.31E+30,3.43E+03
2981.593207,1.21E-14,0.00895746,2.98E+14,1.10E+30,2.89E+03
2981.592606,1.39E-14,0.00897788,2.59E+14,8.43E+29,2.20E+03
2981.586485,1.24E-14,0.00951506,2.90E+14,1.06E+30,2.77E+03
2981.581797,1.48E-14,0.0113149,2.43E+14,7.43E+29,1.94E+03
2981.57295,1.28E-14,0.00940697,2.81E+14,9.93E+29,2.60E+03
2981.568271,1.33E-14,0.0107783,2.71E+14,9.21E+29,2.41E+03
2981.567294,1.31E-14,0.0105226,2.75E+14,9.42E+29,2.46E+03
2981.566809,1.27E-14,0.010391,2.83E+14,1.02E+30,2.66E+03
2981.562009,1.38E-14,0.00980648,2.61E+14,8.54E+29,2.23E+03
2981.56002,1.08E-14,0.00855098,3.33E+14,1.41E+30,3.68E+03
2981.55887,1.25E-14,0.0103014,2.88E+14,1.05E+30,2.74E+03
2981.553848,1.07E-14,0.00804025,3.36E+14,1.41E+30,3.69E+03
2981.551755,1.10E-14,0.00856915,3.27E+14,1.35E+30,3.53E+03
2981.549553,1.34E-14,0.0102329,2.69E+14,9.11E+29,2.38E+03
2981.539802,1.47E-14,0.0113138,2.45E+14,7.51E+29,1.96E+03
2981.538776,1.22E-14,0.0106521,2.95E+14,1.10E+30,2.88E+03
2981.535257,1.20E-14,0.0118785,3.00E+14,1.13E+30,2.96E+03
2981.534418,1.19E-14,0.009212,3.03E+14,1.14E+30,2.99E+03
2981.533029,1.17E-14,0.00858471,3.08E+14,1.19E+30,3.12E+03
2981.524222,1.23E-14,0.00895817,2.93E+14,1.09E+30,2.84E+03
2981.517539,1.50E-14,0.0106953,2.40E+14,7.28E+29,1.90E+03
2981.507941,1.22E-14,0.0111944,2.95E+14,1.10E+30,2.87E+03
2981.507636,1.40E-14,0.0115308,2.57E+14,8.35E+29,2.18E+03
2981.500649,1.24E-14,0.00978404,2.90E+14,1.06E+30,2.78E+03
2980.560478,4.66E-15,0.00944957,7.73E+14,7.50E+30,1.96E+04
2980.396861,4.59E-15,0.00884787,7.84E+14,7.75E+30,2.02E+04
2980.349742,5.24E-15,0.0116768,6.87E+14,5.92E+30,1.55E+04
2980.305461,4.71E-15,0.00764994,7.64E+14,7.34E+30,1.92E+04
2980.304013,5.86E-15,0.00984908,6.14E+14,4.74E+30,1.24E+04
2980.297222,5.94E-15,0.00895854,6.06E+14,4.62E+30,1.21E+04
2980.238694,5.34E-15,0.0107992,6.74E+14,5.71E+30,1.49E+04
2980.215313,4.51E-15,0.00876767,7.98E+14,7.99E+30,2.09E+04
2980.215274,6.21E-15,0.0104514,5.80E+14,4.22E+30,1.10E+04
2980.203108,4.77E-15,0.0117345,7.55E+14,7.15E+30,1.87E+04
2980.19172,4.41E-15,0.00852535,8.16E+14,8.39E+30,2.19E+04
2980.163974,4.99E-15,0.0100652,7.21E+14,6.53E+30,1.71E+04
2980.138578,5.42E-15,0.0109219,6.64E+14,5.54E+30,1.45E+04
2980.133745,4.90E-15,0.0111434,7.35E+14,6.78E+30,1.77E+04
2980.129401,4.05E-15,0.0107231,8.89E+14,9.94E+30,2.60E+04
2980.123898,4.97E-15,0.0104135,7.24E+14,6.60E+30,1.73E+04
2980.108993,4.60E-15,0.00802515,7.83E+14,7.68E+30,2.01E+04
2980.090029,5.35E-15,0.0118993,6.73E+14,5.69E+30,1.49E+04
2980.076516,4.90E-15,0.00967279,7.35E+14,6.79E+30,1.77E+04
2980.014107,4.72E-15,0.00756104,7.63E+14,7.30E+30,1.91E+04
2979.85246,6.11E-15,0.00994819,5.89E+14,4.36E+30,1.14E+04
2979.821029,4.86E-15,0.010121,7.41E+14,6.89E+30,1.80E+04
2948.209072,6.69E-15,0.00883333,5.38E+14,3.64E+30,9.51E+03
2948.179727,6.57E-15,0.00899037,5.48E+14,3.77E+30,9.85E+03
2947.704787,7.74E-15,0.0101396,4.65E+14,2.72E+30,7.11E+03
2947.634061,7.08E-15,0.00948832,5.08E+14,3.25E+30,8.50E+03
2947.130702,7.53E-15,0.00985886,4.78E+14,2.88E+30,7.52E+03
2947.117567,6.13E-15,0.00863467,5.87E+14,4.33E+30,1.13E+04
2947.021431,7.92E-15,0.0091323,4.55E+14,2.59E+30,6.78E+03
2947.016088,7.30E-15,0.00935208,4.93E+14,3.05E+30,7.98E+03
2946.926491,7.61E-15,0.0106474,4.73E+14,2.81E+30,7.34E+03
2946.830846,7.23E-15,0.00980248,4.98E+14,3.11E+30,8.13E+03
2946.659809,7.80E-15,0.0114954,4.62E+14,2.67E+30,6.99E+03
2946.614269,6.80E-15,0.0107491,5.29E+14,3.52E+30,9.21E+03
2946.596928,1.00E-14,0.00981675,3.60E+14,1.63E+30,4.26E+03
2946.559188,1.06E-14,0.00903714,3.40E+14,1.45E+30,3.79E+03
2946.556082,9.38E-15,0.0105901,3.84E+14,1.85E+30,4.84E+03
2946.544734,1.03E-14,0.00993414,3.50E+14,1.53E+30,3.99E+03
2946.540953,1.05E-14,0.0106317,3.43E+14,1.47E+30,3.84E+03
2946.52489,1.26E-14,0.0118329,2.86E+14,1.03E+30,2.68E+03
2946.523049,1.00E-14,0.0109935,3.60E+14,1.61E+30,4.22E+03
2946.517344,9.51E-15,0.00972063,3.79E+14,1.80E+30,4.71E+03
2946.516071,1.12E-14,0.0100361,3.21E+14,1.30E+30,3.39E+03
2946.51485,7.41E-15,0.0101178,4.86E+14,2.97E+30,7.76E+03
2946.498669,1.06E-14,0.00887814,3.40E+14,1.44E+30,3.76E+03
2946.492033,9.57E-15,0.0101169,3.76E+14,1.78E+30,4.65E+03
2946.491732,8.78E-15,0.00748412,4.10E+14,2.11E+30,5.52E+03
2946.488573,9.79E-15,0.00840744,3.68E+14,1.70E+30,4.44E+03
2946.48444,9.62E-15,0.0096504,3.74E+14,1.76E+30,4.60E+03
2946.473559,1.06E-14,0.00967466,3.40E+14,1.44E+30,3.76E+03
2946.454078,9.30E-15,0.00773546,3.87E+14,1.88E+30,4.92E+03
2946.445101,1.26E-14,0.0113841,2.86E+14,1.03E+30,2.69E+03
2946.444912,1.05E-14,0.0107207,3.43E+14,1.47E+30,3.84E+03
2946.444574,9.63E-15,0.0100841,3.74E+14,1.76E+30,4.59E+03
2946.441687,1.06E-14,0.00973754,3.40E+14,1.45E+30,3.78E+03
2946.436546,1.05E-14,0.00967877,3.43E+14,1.47E+30,3.84E+03
2946.431525,9.67E-15,0.00999156,3.72E+14,1.74E+30,4.55E+03
2946.425047,9.47E-15,0.0110866,3.80E+14,1.81E+30,4.74E+03
2946.412587,9.55E-15,0.00825915,3.77E+14,1.78E+30,4.66E+03
2946.409577,9.09E-15,0.00951455,3.96E+14,1.97E+30,5.15E+03
2946.407748,9.89E-15,0.0106826,3.64E+14,1.67E+30,4.36E+03
2946.403705,9.71E-15,0.0110814,3.71E+14,1.73E+30,4.51E+03
2946.399046,1.04E-14,0.00963914,3.46E+14,1.49E+30,3.90E+03
2946.39614,1.10E-14,0.0109996,3.27E+14,1.35E+30,3.53E+03
2946.37256,9.58E-15,0.00881807,3.76E+14,1.77E+30,4.64E+03
2946.371826,9.96E-15,0.00838755,3.61E+14,1.64E+30,4.29E+03
2946.370721,9.03E-15,0.0100705,3.99E+14,2.00E+30,5.23E+03
2946.370658,1.12E-14,0.0112721,3.21E+14,1.30E+30,3.40E+03
2946.369867,9.04E-15,0.00937369,3.98E+14,1.99E+30,5.21E+03
2946.368126,1.01E-14,0.00871052,3.56E+14,1.61E+30,4.20E+03
2946.362083,7.84E-15,0.0094158,4.59E+14,2.65E+30,6.93E+03
2946.35683,1.10E-14,0.0100763,3.27E+14,1.35E+30,3.54E+03
2946.355188,9.43E-15,0.011657,3.82E+14,1.83E+30,4.79E+03
2946.354192,1.08E-14,0.0110256,3.33E+14,1.40E+30,3.67E+03
2946.353703,9.46E-15,0.00963177,3.81E+14,1.82E+30,4.76E+03
2946.348937,1.14E-14,0.00936197,3.16E+14,1.25E+30,3.28E+03
2946.346866,7.11E-15,0.00825136,5.06E+14,3.22E+30,8.42E+03
2946.339931,1.03E-14,0.00951569,3.50E+14,1.54E+30,4.03E+03
2946.339593,8.69E-15,0.00797259,4.14E+14,2.16E+30,5.64E+03
2946.33182,1.03E-14,0.0109497,3.50E+14,1.52E+30,3.98E+03
2946.319693,9.72E-15,0.0105428,3.70E+14,1.72E+30,4.51E+03
2946.313461,1.00E-14,0.00994812,3.60E+14,1.61E+30,4.22E+03
2946.306952,1.20E-14,0.0103638,3.00E+14,1.13E+30,2.96E+03
2946.306791,8.96E-15,0.00956482,4.02E+14,2.03E+30,5.30E+03
2946.306611,8.96E-15,0.0115987,4.02E+14,2.03E+30,5.30E+03
2946.306223,1.01E-14,0.0108672,3.56E+14,1.59E+30,4.16E+03
2946.294004,1.03E-14,0.0092294,3.50E+14,1.54E+30,4.01E+03
2946.291014,1.01E-14,0.00956568,3.56E+14,1.60E+30,4.19E+03
2946.28899,1.11E-14,0.0113532,3.24E+14,1.33E+30,3.47E+03
2946.286645,1.29E-14,0.0116431,2.79E+14,9.82E+29,2.57E+03
2946.286307,1.00E-14,0.0121674,3.60E+14,1.63E+30,4.25E+03
2946.279327,1.16E-14,0.0117774,3.10E+14,1.21E+30,3.17E+03
2946.277717,8.63E-15,0.0092143,4.17E+14,2.19E+30,5.71E+03
2946.276946,1.01E-14,0.00839594,3.56E+14,1.60E+30,4.17E+03
2946.276901,9.30E-15,0.0119789,3.87E+14,1.88E+30,4.92E+03
2946.269461,1.17E-14,0.00899317,3.08E+14,1.19E+30,3.10E+03
2946.2687,1.00E-14,0.00975723,3.60E+14,1.61E+30,4.21E+03
2946.2681,9.84E-15,0.0109279,3.66E+14,1.68E+30,4.40E+03
2946.266398,1.12E-14,0.0110758,3.21E+14,1.31E+30,3.42E+03
2946.265558,9.87E-15,0.0105951,3.65E+14,1.67E+30,4.37E+03
2946.265035,1.17E-14,0.0109517,3.08E+14,1.19E+30,3.10E+03
2946.243382,9.02E-15,0.00924211,3.99E+14,2.00E+30,5.23E+03
2946.243125,1.05E-14,0.00966389,3.43E+14,1.49E+30,3.89E+03
2946.241813,1.26E-14,0.0107118,2.86E+14,1.02E+30,2.68E+03
2946.241801,9.64E-15,0.0114453,3.73E+14,1.75E+30,4.58E+03
2946.241766,9.41E-15,0.00947589,3.83E+14,1.84E+30,4.80E+03
2946.239324,1.13E-14,0.010387,3.19E+14,1.26E+30,3.30E+03
2946.239236,9.90E-15,0.00963395,3.64E+14,1.66E+30,4.34E+03
2946.238504,1.15E-14,0.0107714,3.13E+14,1.24E+30,3.24E+03
2946.237824,1.12E-14,0.011029,3.21E+14,1.30E+30,3.39E+03
2946.229992,1.12E-14,0.0112251,3.21E+14,1.29E+30,3.37E+03
2946.227529,1.02E-14,0.00913719,3.53E+14,1.58E+30,4.12E+03
2946.225634,1.11E-14,0.010281,3.24E+14,1.32E+30,3.45E+03
2946.219469,9.87E-15,0.00994795,3.65E+14,1.67E+30,4.37E+03
2946.218,9.74E-15,0.00982669,3.70E+14,1.72E+30,4.49E+03
2946.206125,9.19E-15,0.0104481,3.92E+14,1.93E+30,5.04E+03
2946.205204,9.37E-15,0.0100139,3.84E+14,1.86E+30,4.85E+03
2946.202492,9.74E-15,0.00967073,3.70E+14,1.72E+30,4.48E+03
2946.200677,1.06E-14,0.0106833,3.40E+14,1.46E+30,3.81E+03
2946.199643,9.57E-15,0.00875147,3.76E+14,1.78E+30,4.65E+03
2946.198435,1.11E-14,0.0120071,3.24E+14,1.32E+30,3.44E+03
2946.185498,1.06E-14,0.00844297,3.40E+14,1.46E+30,3.81E+03
2946.184386,1.22E-14,0.0114049,2.95E+14,1.10E+30,2.88E+03
2946.18436,1.00E-14,0.0110839,3.60E+14,1.61E+30,4.22E+03
2946.183835,1.21E-14,0.0102903,2.98E+14,1.12E+30,2.92E+03
2946.182705,8.47E-15,0.00866768,4.25E+14,2.27E+30,5.94E+03
2946.182213,8.65E-15,0.00843804,4.16E+14,2.18E+30,5.70E+03
2946.180651,8.71E-15,0.00757637,4.13E+14,2.15E+30,5.61E+03
2946.177453,9.58E-15,0.0117213,3.76E+14,1.77E+30,4.64E+03
2946.172786,8.21E-15,0.00861628,4.38E+14,2.42E+30,6.32E+03
2946.169855,8.93E-15,0.00763461,4.03E+14,2.04E+30,5.34E+03
2946.169273,1.20E-14,0.0106783,3.00E+14,1.13E+30,2.95E+03
2946.154816,9.33E-15,0.0078785,3.86E+14,1.87E+30,4.89E+03
2946.1535,1.01E-14,0.0104667,3.56E+14,1.60E+30,4.19E+03
2946.153374,9.93E-15,0.0101501,3.63E+14,1.65E+30,4.31E+03
2946.15163,1.12E-14,0.0110462,3.21E+14,1.29E+30,3.37E+03
2946.145862,9.73E-15,0.00987227,3.70E+14,1.72E+30,4.49E+03
2946.140788,9.72E-15,0.0114551,3.70E+14,1.72E+30,4.51E+03
2946.132331,9.32E-15,0.00885101,3.86E+14,1.87E+30,4.90E+03
2946.129404,1.02E-14,0.00806352,3.53E+14,1.57E+30,4.11E+03
2946.129305,1.02E-14,0.0109951,3.53E+14,1.57E+30,4.11E+03
2946.126601,9.65E-15,0.0105322,3.73E+14,1.75E+30,4.57E+03
2946.126193,1.10E-14,0.0112021,3.27E+14,1.35E+30,3.53E+03
2946.123889,9.86E-15,0.00917721,3.65E+14,1.67E+30,4.37E+03
2946.112733,1.02E-14,0.00884521,3.53E+14,1.57E+30,4.10E+03
2939.752346,5.21E-15,0.00957932,6.91E+14,6.00E+30,1.57E+04
2932.435735,2.14E-14,0.00997668,1.68E+14,3.54E+29,9.25E+02
2930.906304,1.79E-14,0.00784796,2.01E+14,5.07E+29,1.32E+03
2930.906304,1.79E-14,0.00784796,2.01E+14,5.07E+29,1.32E+03
2911.635289,7.65E-15,0.0088918,4.71E+14,2.78E+30,7.27E+03
2911.612797,9.77E-15,0.0118752,3.68E+14,1.71E+30,4.46E+03
2911.570467,6.74E-15,0.0103324,5.34E+14,3.58E+30,9.37E+03
2911.558859,8.09E-15,0.0109037,4.45E+14,2.49E+30,6.50E+03
2911.542109,7.26E-15,0.00917825,4.96E+14,3.09E+30,8.08E+03
2911.533855,7.93E-15,0.010855,4.54E+14,2.59E+30,6.77E+03
2911.533419,8.27E-15,0.0101267,4.35E+14,2.38E+30,6.22E+03
2911.522877,7.03E-15,0.0104485,5.12E+14,3.29E+30,8.61E+03
2911.511535,8.56E-15,0.0100617,4.21E+14,2.22E+30,5.81E+03
2911.501569,9.34E-15,0.0106842,3.85E+14,1.87E+30,4.88E+03
2911.498443,8.57E-15,0.0107881,4.20E+14,2.22E+30,5.79E+03
2911.494255,7.95E-15,0.00959194,4.53E+14,2.58E+30,6.74E+03
2911.492746,8.72E-15,0.00949961,4.13E+14,2.14E+30,5.60E+03
2911.485842,8.36E-15,0.00915658,4.31E+14,2.33E+30,6.09E+03
2911.483834,7.98E-15,0.00984181,4.51E+14,2.56E+30,6.68E+03
2911.476177,8.40E-15,0.0110026,4.29E+14,2.31E+30,6.03E+03
2911.474839,8.37E-15,0.00946617,4.30E+14,2.32E+30,6.08E+03
2911.467181,7.22E-15,0.00893052,4.99E+14,3.12E+30,8.16E+03
2911.463597,7.27E-15,0.0102415,4.95E+14,3.08E+30,8.06E+03
2911.454394,9.72E-15,0.0108048,3.70E+14,1.72E+30,4.51E+03
2911.451524,9.02E-15,0.00990963,3.99E+14,2.00E+30,5.24E+03
2911.450142,8.39E-15,0.00752576,4.29E+14,2.31E+30,6.04E+03
2911.448425,7.84E-15,0.0104744,4.59E+14,2.65E+30,6.93E+03
2911.44611,8.55E-15,0.0114802,4.21E+14,2.23E+30,5.82E+03
2911.437776,8.28E-15,0.00887723,4.35E+14,2.38E+30,6.22E+03
2911.432758,8.34E-15,0.0100409,4.32E+14,2.34E+30,6.12E+03
2911.429965,7.45E-15,0.00997609,4.83E+14,2.93E+30,7.67E+03
2911.428723,8.87E-15,0.0106259,4.06E+14,2.07E+30,5.42E+03
2911.421634,8.19E-15,0.00953198,4.40E+14,2.43E+30,6.34E+03
2911.419188,7.55E-15,0.00763183,4.77E+14,2.86E+30,7.46E+03
2911.414344,8.03E-15,0.0100506,4.48E+14,2.53E+30,6.61E+03
2911.412608,9.18E-15,0.0110237,3.92E+14,1.93E+30,5.06E+03
2911.412436,8.14E-15,0.00867002,4.42E+14,2.46E+30,6.43E+03
2911.409296,8.86E-15,0.0106487,4.06E+14,2.08E+30,5.42E+03
2911.407996,8.46E-15,0.0104789,4.26E+14,2.27E+30,5.94E+03
2911.407409,8.83E-15,0.0119677,4.08E+14,2.09E+30,5.46E+03
2911.403823,9.11E-15,0.0105928,3.95E+14,1.96E+30,5.13E+03
2911.397181,4.79E-15,0.00839785,7.52E+14,7.10E+30,1.86E+04
2911.397181,4.79E-15,0.00839785,7.52E+14,7.10E+30,1.86E+04
2911.39629,7.52E-15,0.00917638,4.79E+14,2.88E+30,7.52E+03
2911.38881,8.77E-15,0.0110363,4.10E+14,2.12E+30,5.53E+03
2911.388186,7.40E-15,0.00917626,4.86E+14,2.97E+30,7.77E+03
2911.385413,8.42E-15,0.0120385,4.28E+14,2.30E+30,6.00E+03
2911.384617,7.19E-15,0.010064,5.01E+14,3.15E+30,8.24E+03
2911.38239,7.05E-15,0.00968468,5.11E+14,3.28E+30,8.57E+03
2911.380392,7.35E-15,0.0110045,4.90E+14,3.01E+30,7.88E+03
2911.370672,9.31E-15,0.0107567,3.87E+14,1.88E+30,4.91E+03
2911.368904,7.47E-15,0.00819794,4.82E+14,2.92E+30,7.62E+03
2911.367829,9.99E-15,0.0121014,3.60E+14,1.63E+30,4.26E+03
2911.365295,9.51E-15,0.0116993,3.79E+14,1.80E+30,4.71E+03
2911.364429,8.32E-15,0.00908157,4.33E+14,2.36E+30,6.16E+03
2911.362045,6.77E-15,0.00823348,5.32E+14,3.55E+30,9.28E+03
2911.355391,7.26E-15,0.00755464,4.96E+14,3.09E+30,8.08E+03
2911.350044,8.79E-15,0.00943486,4.10E+14,2.11E+30,5.51E+03
2911.348208,8.47E-15,0.00919301,4.25E+14,2.27E+30,5.94E+03
2911.344996,8.62E-15,0.00962226,4.18E+14,2.19E+30,5.72E+03
2911.341983,8.66E-15,0.0114181,4.16E+14,2.17E+30,5.67E+03
2911.340287,7.70E-15,0.00997915,4.68E+14,2.75E+30,7.18E+03
2911.339182,8.32E-15,0.01067,4.33E+14,2.35E+30,6.15E+03
2911.338379,9.09E-15,0.0108045,3.96E+14,1.97E+30,5.16E+03
2911.337923,7.40E-15,0.0094728,4.86E+14,2.97E+30,7.77E+03
2911.336143,8.39E-15,0.0113187,4.29E+14,2.31E+30,6.05E+03
2911.335339,7.10E-15,0.00789761,5.07E+14,3.23E+30,8.45E+03
2911.331441,8.10E-15,0.0105948,4.44E+14,2.48E+30,6.49E+03
2911.328604,6.66E-15,0.00780895,5.41E+14,3.68E+30,9.61E+03
2911.326029,8.32E-15,0.0101319,4.33E+14,2.35E+30,6.15E+03
2911.325379,7.44E-15,0.00985018,4.84E+14,2.94E+30,7.70E+03
2911.323569,8.12E-15,0.0102101,4.43E+14,2.47E+30,6.45E+03
2911.320429,9.14E-15,0.0107037,3.94E+14,1.95E+30,5.10E+03
2911.320108,8.45E-15,0.00993806,4.26E+14,2.28E+30,5.97E+03
2911.318001,8.46E-15,0.0104245,4.26E+14,2.28E+30,5.95E+03
2911.312907,8.94E-15,0.00967005,4.03E+14,2.04E+30,5.32E+03
2911.30886,8.12E-15,0.00991897,4.43E+14,2.47E+30,6.45E+03
2911.305066,6.68E-15,0.00913721,5.39E+14,3.65E+30,9.55E+03
2911.303724,8.28E-15,0.0109216,4.35E+14,2.38E+30,6.21E+03
2911.301289,7.36E-15,0.00977197,4.89E+14,3.01E+30,7.86E+03
2911.296518,8.51E-15,0.0107082,4.23E+14,2.25E+30,5.88E+03
2911.29463,6.85E-15,0.00926664,5.26E+14,3.47E+30,9.08E+03
2911.290456,7.63E-15,0.00940366,4.72E+14,2.80E+30,7.32E+03
