Temperature (K),Brightness (watts/m2),Parallax (arcsec)
3266.44922556597,1.93868079447766e-14,0.00885679
3266.43788877621,2.0582278119986402e-14,0.0106774
3266.3941904905,2.06660985353367e-14,0.0108214
3266.28745086222,1.84685744556918e-14,0.0106656
3266.16121711795,1.6098574821133202e-14,0.00930801
3266.06299656429,1.76508843770525e-14,0.00947205
3266.00940103395,1.7727629758864502e-14,0.00933432
3265.91767034086,1.90124625001103e-14,0.0111728
3265.88656752794,1.92365897995498e-14,0.0114016
3265.60058980796,5.1363570211793404e-14,0.0087155
3265.43073366434,5.88347780160311e-14,0.00998101
3265.22110968883,6.02204958209395e-14,0.0101129
3264.90942376239,5.95129892606905e-14,0.0101684
3264.42091834399,6.03586239254743e-14,0.00923685
3264.41831996229,6.35359547548403e-14,0.0114299
3264.28948641375,5.55890478003079e-14,0.00913203
3264.27492927021,5.13632232103358e-14,0.00856926
3264.17974407517,5.74267634886756e-14,0.0100975
3264.03570404958,6.02789080599064e-14,0.00825342
3264.03226538865,5.45579184252758e-14,0.0103738
3263.95693376184,6.77511500715821e-14,0.0099716
3263.93686895381,6.55625555294552e-14,0.00970187
3263.89897768357,6.56975302722219e-14,0.00918129
3263.82158555016,6.28336561141384e-14,0.010026
3263.82108345428,5.80263037072029e-14,0.00946325
3263.81181423843,5.98796802371152e-14,0.00941272
3263.80211240383,5.4225932147742603e-14,0.00892006
3263.80038285464,4.7802081019037504e-14,0.0105421
3263.79545201363,6.11962904492089e-14,0.0104222
3263.71687455622,5.53002141855256e-14,0.0094991
3263.71232410852,6.07651293846977e-14,0.0102888
3263.70815175013,5.98746868012567e-14,0.010205
3263.62733852118,4.85125594922924e-14,0.00820216
3263.62263644111,6.34008374065407e-14,0.0105531
3263.55812865319,5.83652663281347e-14,0.00886918
3263.43846760741,5.76832389448616e-14,0.011392
3263.4122034852,5.91482114919659e-14,0.00938447
3263.32996925181,6.31686900565731e-14,0.00973672
3250.15389474562,1.7808603609015399e-13,0.0117437
3238.87083874601,4.25537062334959e-14,0.0100043
3235.89100578507,2.8710826465415e-14,0.0102067
3235.01449095021,3.07378003026544e-14,0.00962514
3233.36226988937,2.85481723709338e-14,0.00893418
3230.19409943827,2.65777087210517e-14,0.00978227
3230.13375244108,1.5699022890944e-14,0.0112399
3229.97781008885,1.7267624284145802e-14,0.00998399
3229.93520409631,3.54397376499132e-14,0.0103667
3229.93000349051,1.54190207899333e-14,0.0093574
3229.80661724827,1.49402396854045e-14,0.00974056
3229.72495053494,1.7416491518473e-14,0.0120105
3229.68832423231,1.4777587247898202e-14,0.00777705
3229.6715965073,2.03342595460717e-14,0.0115828
3229.6685869216,1.52945537149688e-14,0.00940028
3229.63517777613,1.8349900206129602e-14,0.0101618
3229.6072011827,1.59655516082508e-14,0.0125257
3229.55639584595,1.55613720407746e-14,0.00983171
3229.43352040552,4.11914129781773e-14,0.0112513
3229.41806961941,1.71813551293961e-14,0.0111482
3229.36060183412,1.7727113639685702e-14,0.00953986
3229.33982152907,1.38503893923354e-14,0.0102241
3228.5848689658,1.6932699715287402e-14,0.00986024
3228.38204203259,3.5461648067182204e-14,0.00986993
3228.3712651159,3.453405051083e-14,0.00969753
3228.04457197343,3.46536398822134e-14,0.00764504
3228.01393633099,3.79693879962579e-14,0.00981922
3227.90830836216,3.5581141443501105e-14,0.00866371
3227.87414944552,3.74450409440708e-14,0.010919
3227.68098480136,4.1202494967438e-14,0.0104805
3227.61906771039,3.7130861988299304e-14,0.0119353
3227.56229230266,4.01089501464876e-14,0.00990912
3227.45335079662,3.74708496246156e-14,0.0102152
3227.44550672246,3.91305170357845e-14,0.0118837
3227.37965682922,1.84702714505798e-14,0.00973481
3227.34331817957,3.37601372945207e-14,0.00885615
3227.30745213078,3.6283439016975703e-14,0.0120228
3227.29733389721,3.4755456821245e-14,0.00895165
3227.296025534,3.5460972137092504e-14,0.00997732
3227.25523426297,4.1462957692194804e-14,0.0106992
3227.24644056662,3.92687598956651e-14,0.0103419
3227.23825978787,3.47117436186945e-14,0.00861319
3227.14632564225,5.1001356723001703e-14,0.00984169
3227.14179860105,3.78910102144049e-14,0.0103033
3227.06091365552,3.7537935168831e-14,0.00921857
3227.05504754401,3.57159185678408e-14,0.00947074
3227.05486367778,3.50917723350836e-14,0.0100255
3226.95774722802,3.83678402579513e-14,0.00902888
3226.90213576489,3.39089918100313e-14,0.00934929
3226.90036691004,3.61355194635227e-14,0.0118052
3226.89256750296,3.47285118267455e-14,0.0103548
3226.83051456012,3.7369282264107305e-14,0.0106572
3197.2098310047,4.13819097334983e-14,0.0117427
3196.72650443055,4.35320585491923e-14,0.0104913
3196.65857958232,3.5982633649224404e-14,0.00908953
3196.65840415897,4.5546478521118903e-14,0.0117824
3195.71490605784,4.32875725793171e-14,0.00867148
3195.08596975794,4.2467771331358e-14,0.00978315
3194.81359867056,4.1303496798035e-14,0.0110657
3194.75082089196,4.8576026078526404e-14,0.00935203
3194.41002561756,4.2147325922041e-14,0.0102856
3194.37219001681,3.97436474980296e-14,0.00898827
3194.03212149116,4.3911342448136e-14,0.00959018
3193.66037155961,4.8419826837406405e-14,0.0102419
3193.47927593335,4.5393131465424104e-14,0.0105764
3193.42639767406,4.88334305901697e-14,0.0102591
3192.58460334239,4.44326444729814e-14,0.0095653
3190.91420471314,9.729132824613211e-15,0.00870633
3190.48197725017,3.78745890170021e-14,0.0107177
3190.10485315663,3.68475633522304e-14,0.00984749
3188.9313220588,1.4040344048516401e-14,0.0107734
3188.89463899248,1.28903099164414e-14,0.0107254
3188.861748248,5.4088684478764104e-14,0.0112692
3188.85806677501,6.49122106004645e-14,0.00990363
3188.8070379665,1.4839205982301102e-14,0.0107809
3188.76503894042,1.2283361770391e-14,0.011168
3188.76268505782,1.30303370972093e-14,0.0097189
3188.76179554283,1.43913951711051e-14,0.0118153
3188.73756510192,5.43735877996728e-14,0.0109125
3188.73125798969,4.99240371143912e-14,0.0103774
3188.72934372696,4.4106386331047904e-14,0.00860142
3188.70486267404,5.2575177739544804e-14,0.00969892
3188.65581734402,1.5210481735525402e-14,0.0107073
3188.59257725386,5.2816980645041e-14,0.011027
3188.58490716089,5.75412415172093e-14,0.00980267
3188.48535281236,1.27509102545797e-14,0.00808868
3188.3674025062,1.32359650947313e-14,0.0101873
3188.26292826882,5.2173774139313905e-14,0.0100363
3188.24054836334,1.6591787246964202e-14,0.00856319
3188.20326057441,4.69241587933312e-14,0.0120064
3188.19924099784,1.03787923937518e-14,0.00886514
3188.14874555757,1.24860134117667e-14,0.0106116
3188.11517660188,4.2306732742335e-14,0.00901798
3188.11225232029,4.71796843339192e-14,0.00935097
3187.9182319184,1.2313192918296601e-14,0.0117824
3187.91623013877,4.32293967402597e-14,0.00938712
3187.91252677667,4.6859026103838904e-14,0.00957367
3187.82274459076,4.5674789060842303e-14,0.0096144
3187.82270595489,4.9066678200898996e-14,0.0104392
3187.71720105245,1.50233396920877e-14,0.0110962
3172.9886952707,2.89129469503147e-14,0.00990656
3172.92198868348,3.04135335915023e-14,0.0113047
3172.85314364959,2.4608544700382202e-14,0.00991053
3172.20553832707,2.6208331677608502e-14,0.00945045
3171.86729871478,2.6812428299697102e-14,0.00841732
3171.25669377981,3.13329702825779e-14,0.0103874
3171.02809653031,2.51821932691909e-14,0.010394
3171.00403552759,2.29428641203968e-14,0.00970761
3170.70136835231,2.5781829573505e-14,0.0112649
3170.47110044474,3.38004886359435e-14,0.0105639
3169.97408411844,2.6138308142929102e-14,0.0102535
3169.90528705656,3.58771449487264e-14,0.0093348
3169.20950688931,2.7617583990249502e-14,0.0091534
3167.77415467189,2.16425988125721e-14,0.0112123
3167.76890085753,2.7363904830580102e-14,0.00883219
3167.59289390868,2.39366981234404e-14,0.0102531
3167.42080920341,2.16641704817748e-14,0.00837726
3167.23741005998,3.2030711416207e-14,0.0100686
3167.22556216447,3.01025891443116e-14,0.0102278
3166.76222187788,2.7700573240132102e-14,0.00824481
3166.74874372507,2.91944890689484e-14,0.0103141
3166.74326907255,3.91840303644183e-14,0.0133776
3166.64470141417,3.09429707452818e-14,0.0104506
3166.5397165422,2.87068475984667e-14,0.00871083
3166.49820620277,2.91040741636155e-14,0.00999619
3166.45803608262,2.63950282857644e-14,0.0094527
3166.4430120639,3.19978084252809e-14,0.0105335
3166.44021021677,3.03114234040935e-14,0.00964581
3166.42541322081,3.08979909517428e-14,0.0111105
3166.33545946907,2.95058748449068e-14,0.0105704
3166.25256593903,2.8823828944645e-14,0.008955
3166.25214897873,2.98223853323595e-14,0.00835469
3166.18652065377,3.6051537271280704e-14,0.00972093
3166.1662986701,3.58701475772122e-14,0.011505
3166.15989322213,4.19257315486751e-14,0.0109914
3166.15795037113,3.74723890602222e-14,0.0119669
3166.13078443119,2.9957719417709e-14,0.0092857
3166.12035518523,3.26900924145749e-14,0.00899867
3166.09645721871,3.1817686534366404e-14,0.0112731
3166.07977635422,3.1822116681365803e-14,0.00875589
3166.07961883184,3.83624473781765e-14,0.0094202
3166.06722722913,3.3898163768504e-14,0.0107962
3166.06563050211,3.08943748583733e-14,0.00968071
3166.050985131,3.36869393095646e-14,0.0100103
3166.00458784647,2.978884264914e-14,0.00921227
3166.00430250801,2.78397981807029e-14,0.00785488
3166.00425444325,2.95246935916785e-14,0.00904285
3165.97996932659,2.76766302393912e-14,0.00908719
3165.91094933881,3.4262237090269996e-14,0.00922827
3165.77319425225,3.23557710655308e-14,0.0109335
3165.75943374185,3.2710835802181e-14,0.0109978
3165.64934231169,3.98438363275999e-14,0.0133147
3148.58949462596,9.156699201910771e-15,0.0105715
3148.54987660727,1.07799439511745e-14,0.00997643
3148.52532595489,1.07940436885023e-14,0.0103994
3148.23636412054,1.09495613464635e-14,0.0111054
3148.21893067072,8.70414382927776e-15,0.00806024
3148.1519586477,1.08045388923862e-14,0.011029
3147.86058668419,1.06181465116867e-14,0.0097989
3147.84510365422,1.24595906497521e-14,0.012299
3147.82836795435,8.37414149448127e-15,0.0115934
3147.78788242752,9.766657219707651e-15,0.00967991
3147.77172063242,1.22497053878074e-14,0.0107634
3147.75392869386,9.23743303070316e-15,0.0108779
3147.74765566085,1.1289526045013301e-14,0.0104001
3147.70752878731,9.525829454370811e-15,0.00891129
3147.66873367753,9.55686121521977e-15,0.010101
3141.84587292448,6.30394820247985e-15,0.0105868
3132.41353131119,1.1905006828784201e-14,0.00799232
3128.32869018846,7.77875163389096e-15,0.010283
3128.30309158482,8.524603913963301e-15,0.00875281
3128.29591735147,1.0143688886867e-14,0.0115411
3128.08969365068,9.35693361389369e-15,0.00898311
3127.89093129249,9.276937838872981e-15,0.0109715
3127.76393937875,8.416284636197271e-15,0.0092725
3127.73412652034,1.0776354245198801e-14,0.0113538
3127.60462599153,8.071104822512961e-15,0.00950807
3127.33393190229,9.27926141263591e-15,0.0100867
3127.02659125439,8.56173464370554e-15,0.0113156
3110.7136609065,1.4202323080243801e-14,0.00736132
3110.02945388604,2.9551719737696104e-14,0.0105394
3109.93109842004,2.61800830903264e-14,0.0112714
3109.89920846116,2.7418390621302902e-14,0.0102864
3109.28853398999,3.51143268746507e-14,0.0111613
3108.30467954836,1.9468016273569302e-14,0.010708
3107.98104226153,2.14794200840893e-14,0.0113988
3107.4105672318,2.2338738402092e-14,0.0107504
3107.0921726832,2.7170709823067802e-14,0.0109691
3107.02565873444,2.73955370189389e-14,0.0121413
3106.97509233922,2.96572255836581e-14,0.0112894
3106.90342410444,3.00990907723461e-14,0.0112684
3106.79281250092,2.69973513341923e-14,0.0112157
3106.77535909332,2.5951241351191102e-14,0.0103897
3106.70189819554,2.6113756582791e-14,0.00960451
3106.6935176271,2.51104635594134e-14,0.0105857
3106.68361983302,2.3182488756913502e-14,0.00840758
3106.51051328335,2.21356719823126e-14,0.00869919
3106.5100131071,2.5552837029757802e-14,0.0100843
3106.3856470077,2.94257915490404e-14,0.0119583
3106.35406101496,2.93775706999125e-14,0.00953893
3106.35402128686,2.8128786876379302e-14,0.00991905
3106.34987259123,2.6551422979309e-14,0.0107679
3106.34646842359,2.36955705820136e-14,0.00925105
3106.30055805083,2.53782855745253e-14,0.00990717
3106.2959910223,2.6319203267200202e-14,0.0107633
3106.25240198866,2.86052109501531e-14,0.00939331
3106.23496701914,2.70551370275357e-14,0.0110052
3106.1804929547,3.22204851391282e-14,0.0118041
3106.17324165755,2.5375767735833202e-14,0.00877327
3106.16325520906,2.4399180292022e-14,0.00929454
3106.15198901506,3.1117718678737303e-14,0.0121286
3106.13249138332,2.60008164298476e-14,0.00895762
3106.1270315462,2.56952226430099e-14,0.0112806
3105.98654507793,2.58802130931801e-14,0.00876326
3105.98619951595,2.74623821772763e-14,0.00886792
3105.95279600795,2.3769368698858e-14,0.0108566
3105.92352943517,2.37630062789979e-14,0.00892467
3105.90604552596,2.30474091436993e-14,0.00822233
3105.85737916853,2.43395316152633e-14,0.00942199
3105.85464215201,2.76001526176216e-14,0.0105694
3105.81757398473,2.6893599784164e-14,0.00914381
3105.48911034132,2.58308711950716e-14,0.0104315
3105.42051039554,3.9681937863874704e-14,0.00950737
3105.11968476245,4.22674016079087e-14,0.0135153
3105.119284687,2.88754103186307e-14,0.0110198
3103.98413990263,3.86424470865345e-14,0.011278
3103.70612738365,3.7479274577603204e-14,0.0119448
3102.63991491765,3.4606451638860404e-14,0.00943042
3101.87188074319,2.78662033626949e-14,0.00847505
3101.63064825502,3.12925996037885e-14,0.00739776
3101.36959801754,3.30395813608006e-14,0.0104766
3101.313077869,3.7561804941183304e-14,0.0102464
3101.27759768668,3.9119693236189404e-14,0.00981897
3101.26811877491,4.0602192953636305e-14,0.0127347
3101.00315007254,3.55866594250813e-14,0.0113919
3100.92928850894,3.8973615269708403e-14,0.010638
3100.92606598209,3.8948637576153e-14,0.00950166
3100.92366950431,4.89156900497707e-14,0.0124482
3100.91350041732,2.96077034296388e-14,0.0102277
3100.83294660048,4.37385964259712e-14,0.0111189
3100.76455693065,3.0171491514850103e-14,0.0090609
3100.65004024911,4.1751149782688504e-14,0.00995344
3100.6323863366,4.07229380736279e-14,0.0108564
3100.61068744696,4.12821442623747e-14,0.0105182
3100.61045374714,4.59915508765512e-14,0.0113213
3100.59766842172,3.42669615031812e-14,0.00988673
3100.36893619806,3.4444359486464804e-14,0.0101187
3100.17814055087,3.54526835764425e-14,0.0105681
3100.17173069983,3.07108763166467e-14,0.011481
3100.0675773031,3.17887253779185e-14,0.00718966
3100.03927609693,3.88761651756552e-14,0.0112107
3099.96683126459,4.66491893916711e-14,0.0105042
3099.9621548531,3.89912174310513e-14,0.0112766
3099.92242682681,3.64535554667035e-14,0.00987834
3099.91898741364,3.54407866971315e-14,0.00948943
3099.91811573796,3.76051244938782e-14,0.0101429
3099.86003756165,4.07265735834406e-14,0.00922089
3084.71272294787,2.3279839737458202e-14,0.0108809
3084.41409281348,2.56120707008419e-14,0.00922594
3084.39395406296,2.44550783167222e-14,0.00999876
3084.10423631927,1.9348583984442802e-14,0.00900345
3083.60174997384,1.10058126934566e-14,0.00827733
3082.91344687038,2.2652777361656102e-14,0.00847909
3082.84186948495,2.13721841596232e-14,0.00903252
3082.63499641879,2.39624149064836e-14,0.0105492
3082.48535552387,2.86889074352538e-14,0.0108169
3082.48049481513,2.39905007537478e-14,0.00986055
3082.47236464413,2.40023318471462e-14,0.00899685
3082.44109644324,2.03790409646989e-14,0.00985526
3082.4394390494,2.6433658733280102e-14,0.00999545
3082.43370833487,2.4770440546840602e-14,0.00927569
3082.42104842998,2.30288266583252e-14,0.012707
3082.36707676207,2.1220887156933402e-14,0.00969445
3082.30567052057,2.34446973647379e-14,0.010248
3082.29528681709,2.37400980358343e-14,0.00898845
3082.26301312122,2.51808959489598e-14,0.0104471
3082.21401555484,2.20524542779778e-14,0.0108728
3082.16636577551,1.97000618942739e-14,0.0114859
3082.14206694895,2.3300465883384e-14,0.00910921
3082.11443933964,2.40728431034369e-14,0.0104734
3082.01913005651,2.5120797946409e-14,0.00883369
3082.01341071269,2.1343082486110502e-14,0.0081071
3081.98247375042,2.4354010960906602e-14,0.0106135
3081.95303768588,2.5210769306583402e-14,0.00960462
3081.91661062165,2.20691098732253e-14,0.00967153
3081.89154807283,2.41508685341567e-14,0.00912526
3081.86792557714,2.2205033540798998e-14,0.00845667
3081.85683979914,2.28305769067892e-14,0.0103051
3081.84035521027,2.41583571543463e-14,0.00845142
3081.82356051227,2.12900529111614e-14,0.00826192
3081.81710727994,2.25717232301556e-14,0.0106407
3081.80243314352,2.35992974435622e-14,0.0091778
3081.79347576908,2.27489396257493e-14,0.00971687
3081.69449373399,2.1291111537816602e-14,0.0100872
3081.66595539352,2.26441266494589e-14,0.00776797
3078.54958656472,7.858598589407121e-15,0.010893
3078.03417455118,8.668745101454292e-15,0.0116146
3078.01947040799,7.748041592102951e-15,0.0109171
3078.01923024994,6.481667496288491e-15,0.00878112
3077.83504158621,7.22855087439723e-15,0.0107759
3077.7918427205,7.474613091348721e-15,0.0104491
3077.70036332034,8.202089482426741e-15,0.0112401
3077.6694155402,6.7974914132350204e-15,0.00932648
3077.5538099591,7.0135558693134e-15,0.00952944
3077.25262250581,9.434857045246791e-15,0.012007
3077.22343216818,6.78963800785122e-15,0.00769557
3061.26240798834,1.4365916117332902e-14,0.00782742
3060.47141073392,1.50957742673021e-14,0.00956912
3060.14621495453,1.724833506361e-14,0.00904407
3060.10901771951,1.67561419484261e-14,0.0112377
3060.06016487034,1.6060291647526e-14,0.00943732
3059.90539247408,2.31613617251864e-14,0.010593
3059.78467499274,1.88093139867481e-14,0.00823104
3059.76120983259,1.9041618470821902e-14,0.0078757
3058.7819765027,1.75552320480889e-14,0.00953529
3058.2631134141,1.88482349575217e-14,0.00773371
3058.0872090148,1.85049156096871e-14,0.00998292
3058.07607522538,2.27493284444302e-14,0.0104982
3058.07333140815,1.92175513579943e-14,0.00940946
3058.06895564123,1.8397271263809502e-14,0.0122477
3058.0362330888,2.44911276942696e-14,0.0101942
3058.0209636453,2.00105108106346e-14,0.00977794
3058.01196124422,2.05189109404949e-14,0.00959025
3057.97367566615,2.34443097564094e-14,0.0106945
3057.97346169193,1.85042614979003e-14,0.00836927
3057.97191722261,1.71398213719445e-14,0.00790393
3057.8491839226,1.9320398810232e-14,0.00949834
3057.79742957944,2.2629565929549e-14,0.0102923
3057.77953411206,2.2129911259181102e-14,0.0116638
3057.74556809656,1.90954072223352e-14,0.0082907
3057.73705377212,1.76817352332447e-14,0.00966586
3057.73252953119,1.8627712472107302e-14,0.00931774
3057.7012486062,1.7261944087151e-14,0.00938176
3057.58868474747,1.9581149338833702e-14,0.00856886
3057.58689740466,1.8277276170628702e-14,0.0105613
3057.58109865735,2.19811686829962e-14,0.0115033
3057.49794241777,2.03470057470684e-14,0.0113176
3057.28034743465,2.32231939626394e-14,0.0114518
3057.28024145289,1.9782252176036e-14,0.00953806
3057.26640260865,1.89624114298472e-14,0.00996453
3057.23986852716,2.25521867047335e-14,0.00908638
3057.23702507313,2.23485595930927e-14,0.0108482
3057.227987425,2.09103080420711e-14,0.00943754
3057.22531307277,2.1598766959759402e-14,0.0117428
3057.20881031828,1.93425493122597e-14,0.00941964
3049.14155671124,1.7479876466886202e-14,0.00777223
3049.10629015323,2.1492542761947402e-14,0.0111226
3049.03456453927,2.3762650096133702e-14,0.0122236
3049.0270553345,1.9033317071515e-14,0.0103717
3048.98658968639,1.90521675452207e-14,0.00835173
3048.93317629224,2.0614452355236e-14,0.00858876
3048.87280758615,1.65491340752291e-14,0.00781845
3048.86311088078,1.96428857391087e-14,0.00981147
3048.76482997735,1.8731605134329602e-14,0.00824331
3048.72969188952,2.2238010949779102e-14,0.0105059
3048.59684671372,1.72073431187286e-14,0.00921736
3048.50213570068,1.88436830225514e-14,0.0103216
3048.40925403279,2.00665690064299e-14,0.0110006
3048.24287702735,1.8873676597291702e-14,0.0105603
3048.09493384246,1.70474534217706e-14,0.00964106
3047.81649936155,1.8644947630521602e-14,0.0121432
3047.80941209139,1.94199131729114e-14,0.00907833
3047.68952478147,1.89189262896974e-14,0.00817653
3047.60634583772,1.91005671544229e-14,0.00995307
3047.60244383817,1.7094295052768202e-14,0.00883253
3047.60007177619,1.68558791519766e-14,0.00967524
3047.51142620707,1.7525369929343902e-14,0.0101624
3047.41866109442,1.98595634619716e-14,0.01049
3047.37554629529,1.7604049177410702e-14,0.00971733
3047.32339234085,1.88987435388262e-14,0.00981012
3047.29109759248,1.97701060758711e-14,0.0111999
3047.20442418359,1.9415932627166802e-14,0.00961276
3047.20329243625,1.92881977043595e-14,0.0104513
3047.16853237491,2.049097000954e-14,0.0107737
3047.14216210552,1.89498841812313e-14,0.00903031
3047.12384505705,1.70351085107964e-14,0.00975125
3047.12137930499,1.9375011604496902e-14,0.0102782
3047.00559694717,1.90558454471762e-14,0.00940126
3046.99744641687,1.8185284277938302e-14,0.0107884
3046.99229959704,1.7657997408625e-14,0.0102378
3046.88615713034,1.68648660227725e-14,0.00992839
3046.86819931648,1.72214587841181e-14,0.00762873
3046.84427419251,1.98707201086653e-14,0.00880865
3046.81729244003,1.76444690970922e-14,0.00926693
3046.79746736196,2.04860202884912e-14,0.0119674
3046.7858134512,2.13531299127585e-14,0.00947758
3046.75377137203,2.1335010451558402e-14,0.0101674
3046.73769496221,1.82181542608418e-14,0.0113842
3046.67565157932,2.12982297572761e-14,0.0106803
3046.66486228118,1.78426195096241e-14,0.00939688
3046.65136227806,1.98477915420983e-14,0.0107431
3046.63983478857,1.6046952636683302e-14,0.00844161
3046.58868958809,2.1018089463152e-14,0.0109593
3046.566252476,1.93997742832778e-14,0.0104698
3046.54411776775,2.0969932016208e-14,0.0114966
3046.54407091727,2.04294752691839e-14,0.0102873
3046.52529359538,1.82267057208398e-14,0.00980426
3046.51060280944,1.9652065574347102e-14,0.00857776
3046.48242691116,1.58519498635422e-14,0.00907417
3046.45394219436,2.0811582434011502e-14,0.00866205
3046.38530406508,1.80907518065782e-14,0.0100762
3046.34694995313,1.9590271259315802e-14,0.00902177
3046.32110189139,1.47872328302066e-14,0.00925248
3046.31513401519,1.94336351155485e-14,0.00989637
3046.29909651479,1.76979819515519e-14,0.00861376
3046.28266374156,1.86247167815243e-14,0.00942781
3046.20315740089,1.68229747262168e-14,0.0110522
3046.16354871963,1.6990982286098802e-14,0.00917159
3046.14290416266,1.74218346701553e-14,0.00866076
3046.12826043417,1.70477538728507e-14,0.0102195
3046.11843416123,1.8068265032534702e-14,0.00934033
3046.09691336144,1.72755113311012e-14,0.00773784
3046.044714425,1.8272250392474e-14,0.00964419
3046.04304739341,2.16601533241852e-14,0.00988349
3046.03570171479,1.9091120136099702e-14,0.00973538
3046.01305805444,1.83165233862329e-14,0.0102014
3046.00557510449,1.67731802829719e-14,0.00875213
3046.00472993459,1.7789547931332e-14,0.0110654
3045.98771466256,1.93592072137289e-14,0.0105681
3045.97345031586,1.68810733475319e-14,0.011014
3045.92240110018,2.00746500841659e-14,0.0107912
3045.92193771261,1.81441228744109e-14,0.00959313
3045.9193515379,1.74570152497119e-14,0.0086905
3045.89584391838,1.88805433119192e-14,0.00910507
3045.83410377354,2.2914711740688402e-14,0.0105069
3045.83287817867,1.70067853350239e-14,0.0112918
3045.82827960543,1.93805206428146e-14,0.010301
3045.79472545058,1.74936914611138e-14,0.0106829
3045.77902888538,1.78538093616065e-14,0.00998416
3045.76615081216,2.33251364651842e-14,0.0120382
3045.75508996544,1.85269881746968e-14,0.00857268
3045.71737460515,1.85412645723758e-14,0.0109796
3045.67627623729,1.66386600359247e-14,0.00914977
3045.59693245752,1.96279478976566e-14,0.01184
3045.55850997218,1.9967734772117402e-14,0.0081293
3044.91976523394,2.4549085118438302e-14,0.0103229
3040.32695080686,3.81272503402301e-15,0.0104153
3035.93711467246,1.95026896563157e-14,0.00960611
3035.93487900447,1.98344555567467e-14,0.00953913
3035.57514276041,9.19777768995849e-15,0.00766827
3035.02275960602,9.02364596121179e-15,0.00719287
3034.97453071634,1.6006681749057402e-14,0.0132524
3034.59034810729,1.8011992293066302e-14,0.00969888
3034.53560559736,1.14256616196826e-14,0.00945021
3034.49781806263,1.28168853623794e-14,0.00829356
3034.44385540077,1.76797198764631e-14,0.01038
3034.43314204254,1.7387099691633e-14,0.0103412
3034.31989863073,2.3422496272243602e-14,0.0124894
3034.31552014428,1.64729876128717e-14,0.0105326
3034.30887024842,1.497036646383e-14,0.0112982
3034.30535890782,1.70342073534218e-14,0.0100371
3034.24539610164,1.36863820834174e-14,0.00867299
3034.22504735283,2.2366118941147302e-14,0.0104732
3034.18408550146,1.9470698785384302e-14,0.0115148
3034.15596287419,1.64107164791458e-14,0.00848487
3034.12712627888,1.78685094041313e-14,0.010229
3034.12236919671,1.37145029871426e-14,0.00867362
3034.1206937098,1.6325489126741302e-14,0.0100755
3034.0699415613,1.58689901246967e-14,0.00971412
3034.05729211053,1.77264554685141e-14,0.00924625
3034.04345324017,1.18246893206491e-14,0.00955773
3034.03982840527,1.70517352703254e-14,0.0108938
3034.01296822884,1.67423309968783e-14,0.0113863
3034.0115528052,1.94355745548212e-14,0.0100156
3033.99034151509,1.89372403014073e-14,0.0121449
3033.97273374157,1.47596240500978e-14,0.00903636
3033.96947859128,1.65647366989382e-14,0.00997979
3033.87167782522,1.76658174771437e-14,0.0116301
3033.87155823918,1.71660521977906e-14,0.0115523
3033.85032403577,1.31068602337093e-14,0.00904624
3033.84485039635,1.27383480239586e-14,0.00977927
3033.78744963262,1.4931598645326302e-14,0.00904543
3033.77442718853,2.32598901075608e-14,0.012839
3033.76060706043,2.06104015468126e-14,0.0107815
3033.75718849577,1.69239701280063e-14,0.0105292
3033.73050882566,1.75630804088878e-14,0.0101742
3033.71778434832,1.8467702636307102e-14,0.0094922
3033.70250088669,1.9310983751046402e-14,0.0116319
3033.66273394309,1.55938780173656e-14,0.011169
3033.63475244438,1.79503927940688e-14,0.0107209
3033.62482466763,1.28324340997462e-14,0.00964814
3033.60707585507,1.22456394420161e-14,0.00956298
3033.59977368563,2.18314881119383e-14,0.0102738
3033.5593002978,1.72022769909156e-14,0.00926267
3033.49544168481,1.84844032643235e-14,0.00970398
3033.49536075189,1.57481428944529e-14,0.00924673
3033.49336740702,1.48788930272079e-14,0.00968313
3033.44134651695,1.8058912115326802e-14,0.0129734
3033.37458611171,1.66547820022717e-14,0.00984193
3033.37438183339,1.59430939176412e-14,0.00851853
3033.36531503119,1.76790783096637e-14,0.0107598
3033.35857432897,1.51198104900068e-14,0.00865722
3033.35037590264,1.82852685207752e-14,0.00771477
3033.34501971537,2.06308301676013e-14,0.0117366
3033.32840595463,2.20666439140848e-14,0.0107605
3033.31465107378,1.5395044534392602e-14,0.0117427
3033.28691888389,1.4781672536374802e-14,0.0110518
3033.26479722916,1.79885433024262e-14,0.00945071
3033.26076704306,2.00468805505628e-14,0.0106752
3033.23957194137,2.13131357053651e-14,0.0105231
3033.23802335113,1.8718483438843902e-14,0.0105929
3033.21382804845,2.0639973968355302e-14,0.0123179
3033.19108804024,1.4290072042994e-14,0.00789492
3033.16467019508,2.0385104447324e-14,0.00981818
3033.13081327953,1.78254063740171e-14,0.00900437
3033.1276988475,1.8591544296443502e-14,0.00899793
3033.12173438735,1.72013453603311e-14,0.00945609
3033.11911564568,1.68123847946112e-14,0.00934855
3033.11727932671,1.1650899890361901e-14,0.0102845
3033.10918142831,1.96047004877871e-14,0.011107
3033.10589427912,1.56689040887762e-14,0.0126244
3033.09486422425,1.8761493318628e-14,0.0122265
3033.08869502029,1.58173646817767e-14,0.00876866
3033.07627813081,1.52406000252764e-14,0.00962165
3033.06266862519,2.03930664277062e-14,0.0118324
3033.03273897374,1.6562469534756e-14,0.0102889
3032.99332971117,1.63629320736502e-14,0.0103998
